"","V1"
"ENSG00000131779",0.00234871509876232
"ENSG00000131781",0.610268501944634
"ENSG00000131788",0.103835604450498
"ENSG00000131791",0.849289789503285
"ENSG00000131797",0.696978878115383
"ENSG00000131828",0.0456501317538525
"ENSG00000131844",0.527409825768936
"ENSG00000131845",0.81488520707399
"ENSG00000131848",0.410033824661468
"ENSG00000131849",0.721554668683176
"ENSG00000131871",0.469803782681069
"ENSG00000131873",0.194679726311393
"ENSG00000131876",0.673169539750794
"ENSG00000131899",0.820658187716017
"ENSG00000131931",0.275526631219576
"ENSG00000131941",0.592440824193128
"ENSG00000131943",0.0855839052985017
"ENSG00000131944",0.568073338003437
"ENSG00000131966",0.714908651896773
"ENSG00000131969",0.860177244442364
"ENSG00000131979",0.141824746282803
"ENSG00000132002",0.276463934866458
"ENSG00000132003",0.637884317252631
"ENSG00000132004",0.71595545968785
"ENSG00000132005",0.682171846584066
"ENSG00000132010",0.465043510311063
"ENSG00000132017",0.376744940149827
"ENSG00000132024",0.0307205304148439
"ENSG00000132109",0.725946632998659
"ENSG00000132128",0.178430548669628
"ENSG00000132141",0.902716460890549
"ENSG00000132153",0.888961109899587
"ENSG00000132155",0.260208813924002
"ENSG00000132182",0.493467525386335
"ENSG00000132185",0.24272580668995
"ENSG00000132196",0.0535309687539773
"ENSG00000132205",0.835773290399018
"ENSG00000132207",0.112499558093014
"ENSG00000132254",0.765693963015587
"ENSG00000132256",0.266982633475555
"ENSG00000132274",0.66438436799142
"ENSG00000132275",0.64895262039942
"ENSG00000132286",0.228195278727818
"ENSG00000132294",0.17944735712661
"ENSG00000132300",0.282560466479878
"ENSG00000132305",0.323283046179672
"ENSG00000132313",0.213877681486685
"ENSG00000132323",0.371069131176611
"ENSG00000132326",0.0957559944573075
"ENSG00000132330",0.358011823204302
"ENSG00000132334",0.968500579981235
"ENSG00000132341",0.651243279727738
"ENSG00000132356",0.116215099357109
"ENSG00000132359",0.395494136055827
"ENSG00000132361",0.299336058579914
"ENSG00000132376",0.667258696311778
"ENSG00000132382",0.57321987734098
"ENSG00000132383",0.105520416663264
"ENSG00000132386",0.909166408047663
"ENSG00000132388",0.784675674743536
"ENSG00000132394",0.281388897017068
"ENSG00000132405",0.280141701256528
"ENSG00000132406",0.91027545308255
"ENSG00000132423",0.20559657653786
"ENSG00000132424",0.458851547784345
"ENSG00000132432",0.577962764632449
"ENSG00000132434",0.59209549791402
"ENSG00000132436",0.685799887756585
"ENSG00000132463",0.676828050852763
"ENSG00000132465",0.214628015671557
"ENSG00000132466",0.244985360899841
"ENSG00000132467",0.963105856760597
"ENSG00000132470",0.724191050126899
"ENSG00000132471",0.351670925722589
"ENSG00000132475",0.0803610445468347
"ENSG00000132478",0.213092862749142
"ENSG00000132481",0.00838196297438553
"ENSG00000132485",0.33605429425256
"ENSG00000132507",0.292032549777374
"ENSG00000132510",0.0908968551780018
"ENSG00000132522",0.251288012700236
"ENSG00000132530",0.518511240859267
"ENSG00000132541",0.219344869647855
"ENSG00000132549",0.164249884243742
"ENSG00000132570",0.176341502576674
"ENSG00000132581",0.374567477782355
"ENSG00000132589",0.0725983187300002
"ENSG00000132591",0.0652866377227282
"ENSG00000132600",0.0115022451925857
"ENSG00000132603",0.435987477516187
"ENSG00000132604",0.219849794156577
"ENSG00000132612",0.142596522342626
"ENSG00000132613",0.550989938188308
"ENSG00000132623",0.473677612697573
"ENSG00000132635",0.835792956493616
"ENSG00000132646",0.0602436399667373
"ENSG00000132661",0.0724520891157435
"ENSG00000132664",0.539656172841618
"ENSG00000132670",0.923091760504966
"ENSG00000132676",0.0904445241065018
"ENSG00000132680",0.0644927671532166
"ENSG00000132704",0.439042529252584
"ENSG00000132716",0.0139998531045203
"ENSG00000132718",0.760746497678059
"ENSG00000132740",0.250126127867479
"ENSG00000132763",0.190467554050917
"ENSG00000132768",0.459443747598887
"ENSG00000132773",0.393533541452415
"ENSG00000132780",0.101511432772316
"ENSG00000132781",0.110337073671587
"ENSG00000132792",0.29807012650902
"ENSG00000132801",0.0841057241509307
"ENSG00000132819",0.0630596100695886
"ENSG00000132823",0.096631846331066
"ENSG00000132824",0.43724830736752
"ENSG00000132825",0.383089022159274
"ENSG00000132842",0.702540316892016
"ENSG00000132846",0.0322075107797723
"ENSG00000132849",0.575528972150439
"ENSG00000132879",0.0717789885267345
"ENSG00000132881",0.574194190241335
"ENSG00000132906",0.00218277646274352
"ENSG00000132912",0.0321480616484746
"ENSG00000132950",0.0451021102130806
"ENSG00000132952",0.0478857518067939
"ENSG00000132953",0.156384730544394
"ENSG00000132963",0.607209529841371
"ENSG00000132964",0.275239566237861
"ENSG00000132965",0.918974732785053
"ENSG00000133026",0.263971101735739
"ENSG00000133027",0.724425692897826
"ENSG00000133028",0.211708347259382
"ENSG00000133030",0.0176159457394067
"ENSG00000133056",0.0323085025624889
"ENSG00000133059",0.405913315917348
"ENSG00000133063",0.375036321254187
"ENSG00000133065",0.317657129113613
"ENSG00000133067",0.229152033401434
"ENSG00000133103",0.739020943024269
"ENSG00000133106",0.788944363028319
"ENSG00000133111",0.74099627562001
"ENSG00000133112",0.0176687412277412
"ENSG00000133114",0.770000280079224
"ENSG00000133119",0.372407118116409
"ENSG00000133131",0.912376117281156
"ENSG00000133134",0.499333535269626
"ENSG00000133138",0.363879081543919
"ENSG00000133142",0.58165454099846
"ENSG00000133193",0.649166062930418
"ENSG00000133195",0.0520307438981586
"ENSG00000133226",0.590153328963891
"ENSG00000133243",0.867552920625866
"ENSG00000133247",0.709070255067871
"ENSG00000133250",0.588853118823794
"ENSG00000133256",0.682786232995687
"ENSG00000133265",0.644138302212301
"ENSG00000133275",0.972119575072649
"ENSG00000133302",0.906987624978602
"ENSG00000133313",0.00345883772721142
"ENSG00000133315",0.376175772488575
"ENSG00000133316",0.196770687522581
"ENSG00000133318",0.778975732900396
"ENSG00000133321",0.0183372016609083
"ENSG00000133392",0.406705252166123
"ENSG00000133393",0.189018116663866
"ENSG00000133398",0.171317697236525
"ENSG00000133422",0.361017246121024
"ENSG00000133460",0.445706129446263
"ENSG00000133466",0.0310266485777995
"ENSG00000133597",0.342286687976158
"ENSG00000133606",0.292595183262418
"ENSG00000133612",0.138154658830452
"ENSG00000133619",0.798693152292949
"ENSG00000133624",0.799867544575226
"ENSG00000133627",0.252739278616294
"ENSG00000133639",0.000257873886038095
"ENSG00000133641",0.26507833602825
"ENSG00000133657",0.901629857240297
"ENSG00000133678",0.384667903643599
"ENSG00000133703",0.210462678585646
"ENSG00000133704",0.668799054809879
"ENSG00000133706",0.643358113563754
"ENSG00000133731",0.618572231164711
"ENSG00000133739",0.213905419229955
"ENSG00000133740",0.710185063189626
"ENSG00000133773",0.0715610505950513
"ENSG00000133789",0.399388410604067
"ENSG00000133794",0.430742350647288
"ENSG00000133805",0.258188231152886
"ENSG00000133812",0.546386536618264
"ENSG00000133818",0.381689263603401
"ENSG00000133835",0.0932382867295999
"ENSG00000133858",0.600518087091644
"ENSG00000133872",0.269332235173049
"ENSG00000133874",0.699092391015563
"ENSG00000133884",0.948429582701526
"ENSG00000133895",0.0495829887307315
"ENSG00000133935",0.31536815918339
"ENSG00000133943",0.0553320272972046
"ENSG00000133961",0.576411982563936
"ENSG00000133983",0.681014736643372
"ENSG00000133985",0.703181751314664
"ENSG00000133997",0.785726196443869
"ENSG00000134001",0.166754168306015
"ENSG00000134013",0.968838456557085
"ENSG00000134014",0.290456398958033
"ENSG00000134028",0.0871001326307312
"ENSG00000134030",0.763653430926472
"ENSG00000134046",0.184205014695661
"ENSG00000134049",0.511679770661138
"ENSG00000134056",0.528449806710678
"ENSG00000134057",0.286754385881657
"ENSG00000134058",0.618029380172948
"ENSG00000134061",0.614108449345572
"ENSG00000134070",0.844220099919484
"ENSG00000134077",0.755410652230549
"ENSG00000134086",0.368806981433904
"ENSG00000134107",0.0774675757742979
"ENSG00000134108",0.14847247922643
"ENSG00000134109",0.840258784070238
"ENSG00000134146",0.115181506017955
"ENSG00000134152",0.832929464739562
"ENSG00000134153",0.92212315284313
"ENSG00000134186",0.824324652484372
"ENSG00000134202",0.0824373952701976
"ENSG00000134215",0.0895622207689872
"ENSG00000134242",0.0256623430448073
"ENSG00000134243",0.672297645209745
"ENSG00000134245",0.222039001436413
"ENSG00000134248",0.179044146042813
"ENSG00000134250",0.211038386707037
"ENSG00000134255",0.135698490432888
"ENSG00000134256",0.0392436329936842
"ENSG00000134262",0.675349263230017
"ENSG00000134265",0.356235554538809
"ENSG00000134283",0.942087722184771
"ENSG00000134285",0.582844720804237
"ENSG00000134287",0.415316208139206
"ENSG00000134291",0.258269776839268
"ENSG00000134294",0.482107182297039
"ENSG00000134297",0.79333413457376
"ENSG00000134308",0.672286874377646
"ENSG00000134313",0.798977900863886
"ENSG00000134318",0.857784471643467
"ENSG00000134324",0.505833972783548
"ENSG00000134330",0.884163459563341
"ENSG00000134333",0.504126995387613
"ENSG00000134352",0.364086694888407
"ENSG00000134369",0.17683378950721
"ENSG00000134371",0.750814433019778
"ENSG00000134375",0.971318401788402
"ENSG00000134419",0.0835545415696064
"ENSG00000134440",0.937810955594882
"ENSG00000134444",0.827254931512613
"ENSG00000134452",0.0196862611326278
"ENSG00000134453",0.787885080017454
"ENSG00000134460",0.829544256050767
"ENSG00000134461",0.0433883383534601
"ENSG00000134470",0.0975057001245971
"ENSG00000134480",0.0433092902402303
"ENSG00000134490",0.0182106415698902
"ENSG00000134504",0.5112148358255
"ENSG00000134508",0.291061636760474
"ENSG00000134516",0.503638432305431
"ENSG00000134539",0.751676318210471
"ENSG00000134574",0.0102017468478287
"ENSG00000134575",0.0740778362871008
"ENSG00000134590",0.0237090693201735
"ENSG00000134597",0.235777727684834
"ENSG00000134602",0.678417718055025
"ENSG00000134627",0.859286814537257
"ENSG00000134644",0.151280213669973
"ENSG00000134684",0.060404357390417
"ENSG00000134686",0.290244335182398
"ENSG00000134690",0.411268445292568
"ENSG00000134697",0.71396492455196
"ENSG00000134698",0.758992903364594
"ENSG00000134709",0.755739079584227
"ENSG00000134717",0.74360325085824
"ENSG00000134744",0.501830901793717
"ENSG00000134748",0.209447539028457
"ENSG00000134758",0.0607522867422319
"ENSG00000134759",0.810386285911772
"ENSG00000134779",0.565349676255301
"ENSG00000134802",0.147506233723062
"ENSG00000134809",0.643469643466591
"ENSG00000134815",0.613774678884145
"ENSG00000134825",0.18909607608988
"ENSG00000134830",0.449100006619266
"ENSG00000134851",0.0543982249643369
"ENSG00000134852",0.458528037987329
"ENSG00000134864",0.953111469289515
"ENSG00000134882",0.37014359081359
"ENSG00000134884",0.497384195044637
"ENSG00000134897",0.800750411999535
"ENSG00000134899",0.804009291263745
"ENSG00000134900",0.331024105958691
"ENSG00000134905",0.33947082134151
"ENSG00000134910",0.238822511370917
"ENSG00000134954",0.343787131259929
"ENSG00000134955",0.200457928051008
"ENSG00000134970",0.0877893716459851
"ENSG00000134982",0.220105778390676
"ENSG00000134986",0.036905013932942
"ENSG00000134987",0.575319719799991
"ENSG00000134996",0.667031333346622
"ENSG00000135002",0.0475010755317702
"ENSG00000135018",0.166374627322651
"ENSG00000135040",0.663285122027947
"ENSG00000135045",0.597594570579729
"ENSG00000135048",0.0136684434604153
"ENSG00000135049",0.672037488792673
"ENSG00000135052",0.858838999493835
"ENSG00000135070",0.178846230739639
"ENSG00000135074",0.933044523728859
"ENSG00000135090",0.0424256856792324
"ENSG00000135093",0.205057267125181
"ENSG00000135108",0.717766070950233
"ENSG00000135116",0.45165998628097
"ENSG00000135119",0.974745062546184
"ENSG00000135124",0.0144436101764017
"ENSG00000135127",0.174123391962922
"ENSG00000135144",0.115476181339737
"ENSG00000135148",0.572139030925571
"ENSG00000135164",0.532199375589573
"ENSG00000135185",0.178657533421101
"ENSG00000135205",0.979511212643559
"ENSG00000135211",0.577203942541694
"ENSG00000135241",0.0770426101051992
"ENSG00000135245",0.996664486878001
"ENSG00000135249",0.0740835307179683
"ENSG00000135250",0.0540952334954905
"ENSG00000135269",0.53057421000529
"ENSG00000135272",0.17121277642443
"ENSG00000135297",0.158853076065008
"ENSG00000135299",0.0926667535355608
"ENSG00000135314",0.697792575063771
"ENSG00000135315",0.530026652473951
"ENSG00000135316",0.08707640911796
"ENSG00000135317",0.124917465109373
"ENSG00000135334",0.216543547674843
"ENSG00000135336",0.13341181462295
"ENSG00000135341",0.0193347419141596
"ENSG00000135365",0.479832196295628
"ENSG00000135372",0.498759807719933
"ENSG00000135387",0.930673567530887
"ENSG00000135390",0.702637470001286
"ENSG00000135392",0.946388960791052
"ENSG00000135404",0.848448853514759
"ENSG00000135407",0.120501352048011
"ENSG00000135414",0.016379710636107
"ENSG00000135423",0.562011026076189
"ENSG00000135426",0.141465924141032
"ENSG00000135437",0.140654544095332
"ENSG00000135439",0.722696805023679
"ENSG00000135441",0.484131722189384
"ENSG00000135446",0.327326247782118
"ENSG00000135452",0.340185743865505
"ENSG00000135457",0.760706696119439
"ENSG00000135469",0.475050167289136
"ENSG00000135473",0.301096582479666
"ENSG00000135482",0.370655994552693
"ENSG00000135486",0.00194820162347167
"ENSG00000135503",0.010284830617555
"ENSG00000135506",0.799162430683358
"ENSG00000135521",0.790941576878637
"ENSG00000135535",0.216365636725262
"ENSG00000135537",0.545161300745774
"ENSG00000135541",0.844652512024776
"ENSG00000135587",0.616756092445898
"ENSG00000135596",0.0119322572629369
"ENSG00000135597",0.0315375741518232
"ENSG00000135604",0.620475430868732
"ENSG00000135605",0.55504744718167
"ENSG00000135617",0.22013032062583
"ENSG00000135622",0.277935082641698
"ENSG00000135624",0.464794464035928
"ENSG00000135631",0.258014582426535
"ENSG00000135632",0.461845359925905
"ENSG00000135637",0.466478435602524
"ENSG00000135643",0.198377022774466
"ENSG00000135655",0.177310419060521
"ENSG00000135677",0.0838864518834133
"ENSG00000135678",0.918207085724864
"ENSG00000135679",0.524748536221799
"ENSG00000135686",0.506222818729428
"ENSG00000135698",0.2208752878865
"ENSG00000135702",0.29662645853921
"ENSG00000135709",0.177489513333459
"ENSG00000135720",0.111827095374263
"ENSG00000135722",0.569221399125835
"ENSG00000135723",0.671057861177472
"ENSG00000135749",0.509941195075734
"ENSG00000135763",0.987409469505913
"ENSG00000135766",0.505082594916934
"ENSG00000135775",0.0167477647316838
"ENSG00000135776",0.0260886901161134
"ENSG00000135778",0.727449966608102
"ENSG00000135801",0.084197264531479
"ENSG00000135821",0.636708936509344
"ENSG00000135823",0.405825317358946
"ENSG00000135828",0.0614556476347179
"ENSG00000135829",0.858145484066756
"ENSG00000135835",0.584925937550904
"ENSG00000135837",0.192685909064526
"ENSG00000135842",0.606908801282942
"ENSG00000135845",0.363206684192955
"ENSG00000135862",0.746262667482487
"ENSG00000135870",0.162708158943952
"ENSG00000135899",0.360112579331109
"ENSG00000135900",0.400906135392067
"ENSG00000135905",0.0335295887675789
"ENSG00000135912",0.872493778336849
"ENSG00000135913",0.989423797504759
"ENSG00000135916",0.0607669193950619
"ENSG00000135924",0.790006283346411
"ENSG00000135925",0.704453250081619
"ENSG00000135926",0.319324459447937
"ENSG00000135930",0.760906767626734
"ENSG00000135931",0.118480946957654
"ENSG00000135932",0.328077078930331
"ENSG00000135940",0.964646077487913
"ENSG00000135945",0.247403412008185
"ENSG00000135951",0.0267231761335984
"ENSG00000135953",0.189933065710732
"ENSG00000135956",0.388045803695701
"ENSG00000135966",0.546216933969084
"ENSG00000135968",0.0742617871948063
"ENSG00000135972",0.667100985593084
"ENSG00000135974",0.828201681003135
"ENSG00000135976",0.41823493318133
"ENSG00000135999",0.116611052242132
"ENSG00000136003",0.157157464052427
"ENSG00000136014",0.731931415320834
"ENSG00000136021",0.199103624818856
"ENSG00000136026",0.0200365616561948
"ENSG00000136040",0.429470763803881
"ENSG00000136044",0.360018409524387
"ENSG00000136045",0.000917535004358368
"ENSG00000136048",0.542143013815871
"ENSG00000136051",0.658755972513245
"ENSG00000136052",0.261044473259893
"ENSG00000136059",0.735696178491086
"ENSG00000136068",0.366940362565682
"ENSG00000136098",0.579576074309798
"ENSG00000136100",0.276409202167416
"ENSG00000136104",0.638619551918592
"ENSG00000136108",0.455237330997187
"ENSG00000136122",0.179828613746123
"ENSG00000136141",0.0793074408996837
"ENSG00000136143",0.0768016749484649
"ENSG00000136144",0.839600233874766
"ENSG00000136146",0.865653269572278
"ENSG00000136147",0.727700410716535
"ENSG00000136152",0.336707371057479
"ENSG00000136153",0.181066575088269
"ENSG00000136156",0.166867060008144
"ENSG00000136158",0.904773400693915
"ENSG00000136159",0.154579101699152
"ENSG00000136161",0.478782037887922
"ENSG00000136167",0.806408344466721
"ENSG00000136169",0.475702924686853
"ENSG00000136193",0.263551929070384
"ENSG00000136205",0.165523450549164
"ENSG00000136213",0.73295279827267
"ENSG00000136231",0.502791552801805
"ENSG00000136238",0.791673572006481
"ENSG00000136240",0.183068989370081
"ENSG00000136243",0.123644304504547
"ENSG00000136247",0.742594872345514
"ENSG00000136261",0.829243491081953
"ENSG00000136270",0.321327250810891
"ENSG00000136271",0.095740555267273
"ENSG00000136273",0.596142003277119
"ENSG00000136279",0.345684428347592
"ENSG00000136280",0.0360124327529686
"ENSG00000136286",0.601322673275335
"ENSG00000136295",0.874827397778916
"ENSG00000136305",0.863198015304257
"ENSG00000136319",0.801218900008384
"ENSG00000136371",0.910991183687415
"ENSG00000136381",0.27177283609113
"ENSG00000136425",0.993529124091883
"ENSG00000136436",0.687077520012154
"ENSG00000136444",0.156323586200531
"ENSG00000136448",0.622256085020451
"ENSG00000136450",0.259964973174567
"ENSG00000136451",0.246913000914871
"ENSG00000136457",0.255925384483827
"ENSG00000136463",0.0759275226898706
"ENSG00000136478",0.752712710269015
"ENSG00000136485",0.218333996527567
"ENSG00000136490",0.274886081461741
"ENSG00000136492",0.731975623908049
"ENSG00000136504",0.0030480482412162
"ENSG00000136514",0.100976432344553
"ENSG00000136518",0.214481620282829
"ENSG00000136521",0.594410761842186
"ENSG00000136522",0.628736993932072
"ENSG00000136527",0.0559729253812651
"ENSG00000136536",0.646361136472849
"ENSG00000136541",0.236373337307203
"ENSG00000136560",0.0619331330213626
"ENSG00000136573",0.0283545234070172
"ENSG00000136603",0.0281255436622405
"ENSG00000136628",0.246445099394458
"ENSG00000136631",0.139655386449591
"ENSG00000136643",0.510577924011691
"ENSG00000136682",0.461352328152741
"ENSG00000136699",0.265425104015877
"ENSG00000136709",0.44893532415632
"ENSG00000136710",0.328576484287546
"ENSG00000136715",0.794238724207414
"ENSG00000136717",0.506292036995152
"ENSG00000136718",0.88829403367304
"ENSG00000136720",0.769271197016805
"ENSG00000136731",0.246912474190352
"ENSG00000136732",0.137426627307983
"ENSG00000136738",0.40897394187287
"ENSG00000136754",0.859868163044488
"ENSG00000136758",0.938859029038883
"ENSG00000136770",0.283567255676055
"ENSG00000136783",0.875759718527126
"ENSG00000136802",0.125166995895855
"ENSG00000136807",0.709443313638731
"ENSG00000136810",0.808950385575323
"ENSG00000136811",0.915850250756322
"ENSG00000136813",0.0667757532190915
"ENSG00000136816",0.0604068764922997
"ENSG00000136819",0.254988740563833
"ENSG00000136824",0.307955571148387
"ENSG00000136826",0.493328987815361
"ENSG00000136827",0.62269849295808
"ENSG00000136828",0.700533077929711
"ENSG00000136840",0.876680163431486
"ENSG00000136856",0.24546203150967
"ENSG00000136861",0.345331534623966
"ENSG00000136868",0.634930873847046
"ENSG00000136870",0.229368847381608
"ENSG00000136874",0.0512143672532352
"ENSG00000136875",0.41582732476118
"ENSG00000136877",0.448978811022128
"ENSG00000136878",0.615993326430248
"ENSG00000136888",0.875263819305266
"ENSG00000136891",0.0203908339171947
"ENSG00000136895",0.766783747669809
"ENSG00000136897",0.589901694272525
"ENSG00000136908",0.832962129783816
"ENSG00000136925",0.45463747794027
"ENSG00000136930",0.139290863087596
"ENSG00000136932",0.0922809558321519
"ENSG00000136933",0.230158059917807
"ENSG00000136935",0.321971371580181
"ENSG00000136936",0.410800719479959
"ENSG00000136937",0.893314436637101
"ENSG00000136938",0.0468015121130261
"ENSG00000136940",0.949129920256001
"ENSG00000136942",0.1620494620813
"ENSG00000136950",0.394501792162357
"ENSG00000136960",0.0543041821355745
"ENSG00000136986",0.954861786033817
"ENSG00000136997",0.0779251177144598
"ENSG00000137038",0.961221979619944
"ENSG00000137040",0.223861971197889
"ENSG00000137054",0.0882307946206038
"ENSG00000137055",0.0240626773188317
"ENSG00000137070",0.00820000091006858
"ENSG00000137073",0.0388094703511541
"ENSG00000137074",0.341356983875732
"ENSG00000137075",0.0211697636113983
"ENSG00000137076",0.902183871825071
"ENSG00000137078",0.0392524877619406
"ENSG00000137094",0.462982319928314
"ENSG00000137100",0.481063446255802
"ENSG00000137101",0.320523885522942
"ENSG00000137103",0.474258065580991
"ENSG00000137106",0.924067935729718
"ENSG00000137124",0.0340177763933724
"ENSG00000137133",0.93294770205912
"ENSG00000137135",0.443340222498328
"ENSG00000137145",0.749420103004913
"ENSG00000137154",0.0261964197656507
"ENSG00000137161",0.0430767062569271
"ENSG00000137166",0.456682455282103
"ENSG00000137168",0.0734520257126315
"ENSG00000137171",0.00975629407160704
"ENSG00000137177",0.929743210218148
"ENSG00000137185",0.598066010240342
"ENSG00000137193",0.498468870722496
"ENSG00000137200",0.228957154659877
"ENSG00000137207",0.262376535142155
"ENSG00000137210",0.92644817707751
"ENSG00000137216",0.638379708536691
"ENSG00000137218",0.649615368146692
"ENSG00000137221",0.516393609004532
"ENSG00000137265",0.0702709250832074
"ENSG00000137266",0.710977081394406
"ENSG00000137267",0.744978777956296
"ENSG00000137269",0.99612106386223
"ENSG00000137270",0.38254166299753
"ENSG00000137274",0.144081104972923
"ENSG00000137275",0.249763880800925
"ENSG00000137288",0.792076755229378
"ENSG00000137309",0.119787907355846
"ENSG00000137312",0.414800299646549
"ENSG00000137313",0.967597162607739
"ENSG00000137337",0.660799196979057
"ENSG00000137338",0.0930742950687861
"ENSG00000137364",0.195812180767765
"ENSG00000137393",0.136602084609694
"ENSG00000137403",0.554408473365646
"ENSG00000137409",0.0991364165101263
"ENSG00000137411",0.0998284237853007
"ENSG00000137413",0.0452838973519115
"ENSG00000137414",0.0786602858926777
"ENSG00000137449",0.717215849479148
"ENSG00000137460",0.253639312376712
"ENSG00000137462",0.39031554112784
"ENSG00000137478",0.176566566496344
"ENSG00000137492",0.348965074472754
"ENSG00000137494",0.155003413940036
"ENSG00000137496",0.679838278727498
"ENSG00000137497",0.0896150832020589
"ENSG00000137500",0.34434292631451
"ENSG00000137501",0.769670383535747
"ENSG00000137502",0.0506811392261018
"ENSG00000137504",0.977109996572507
"ENSG00000137509",0.711710905228138
"ENSG00000137513",0.0186722490636672
"ENSG00000137522",0.593866136962333
"ENSG00000137547",0.660415377565187
"ENSG00000137563",0.584149058329429
"ENSG00000137574",0.35677426056963
"ENSG00000137575",0.0130158759199445
"ENSG00000137601",0.397066037818137
"ENSG00000137628",0.67005808369828
"ENSG00000137642",0.15859968825423
"ENSG00000137656",0.390245248792704
"ENSG00000137692",0.527504840617611
"ENSG00000137700",0.126178216155572
"ENSG00000137710",0.358785725129271
"ENSG00000137713",0.401049934008786
"ENSG00000137714",0.501338777469309
"ENSG00000137720",0.393898792095734
"ENSG00000137727",0.468488375571766
"ENSG00000137747",0.32860284709576
"ENSG00000137752",0.958927790128329
"ENSG00000137760",0.5459773484708
"ENSG00000137764",0.201737610527118
"ENSG00000137767",0.350417168145759
"ENSG00000137770",0.0648122579228281
"ENSG00000137776",0.891310846725394
"ENSG00000137801",0.0818177473394787
"ENSG00000137802",0.393244122407807
"ENSG00000137804",0.75591110808624
"ENSG00000137806",0.20679901896318
"ENSG00000137812",0.128494965184957
"ENSG00000137814",0.360971883387791
"ENSG00000137815",0.261870557885335
"ENSG00000137817",0.195647969470831
"ENSG00000137818",0.40176706350915
"ENSG00000137822",0.782952846821622
"ENSG00000137824",0.103880914565554
"ENSG00000137841",0.671865885383955
"ENSG00000137842",0.0470370353465657
"ENSG00000137845",0.781427423975833
"ENSG00000137857",0.00237071657538283
"ENSG00000137871",0.6849453545498
"ENSG00000137876",0.00639244157856026
"ENSG00000137880",0.0674769545804348
"ENSG00000137936",0.462002527225815
"ENSG00000137944",0.585671600730399
"ENSG00000137947",0.0806127582311087
"ENSG00000137955",0.131548927245175
"ENSG00000137959",0.577292344116679
"ENSG00000137962",0.191447551459739
"ENSG00000137992",0.547686977030489
"ENSG00000137996",0.396064867709203
"ENSG00000138002",0.727204888478815
"ENSG00000138018",0.381188938615263
"ENSG00000138029",0.0680127786068306
"ENSG00000138030",0.252670567023362
"ENSG00000138031",0.197559333468119
"ENSG00000138032",0.026720483504263
"ENSG00000138035",0.674717373032999
"ENSG00000138036",0.265103506588243
"ENSG00000138050",0.0691961116165822
"ENSG00000138069",0.141403575844586
"ENSG00000138071",0.573638074826441
"ENSG00000138073",0.239015803361544
"ENSG00000138074",0.337027828395209
"ENSG00000138078",0.599638602616671
"ENSG00000138081",0.16901719909854
"ENSG00000138085",0.392732651112761
"ENSG00000138092",0.0779073645149928
"ENSG00000138095",0.356440648371115
"ENSG00000138101",0.0130480478028842
"ENSG00000138107",0.773503674420905
"ENSG00000138111",0.349203987225099
"ENSG00000138134",0.00848542187712753
"ENSG00000138138",0.389410475216473
"ENSG00000138160",0.32928125690682
"ENSG00000138166",0.00269574009610248
"ENSG00000138172",0.33883799716966
"ENSG00000138175",0.409747290798122
"ENSG00000138182",0.422794011360775
"ENSG00000138185",0.919437675058195
"ENSG00000138190",0.354724801711086
"ENSG00000138193",0.607287776804289
"ENSG00000138231",0.602951857616289
"ENSG00000138246",0.479568869593865
"ENSG00000138279",0.398684571640468
"ENSG00000138286",0.903396817905435
"ENSG00000138303",0.822653185077231
"ENSG00000138326",0.0775739638002669
"ENSG00000138336",0.988945967784265
"ENSG00000138346",0.739645241333416
"ENSG00000138363",0.823791929856716
"ENSG00000138375",0.747660653713916
"ENSG00000138376",0.0409346999863536
"ENSG00000138380",0.447188518243357
"ENSG00000138381",0.182027928058366
"ENSG00000138382",0.993320234329341
"ENSG00000138385",0.670131017869367
"ENSG00000138386",0.599021530812806
"ENSG00000138398",0.687122784751417
"ENSG00000138399",0.550136082540135
"ENSG00000138413",0.729810237530878
"ENSG00000138430",0.11288601966364
"ENSG00000138433",0.502912764825104
"ENSG00000138434",0.039957279174117
"ENSG00000138439",0.037970378223009
"ENSG00000138442",0.689400152008811
"ENSG00000138443",0.473374727078246
"ENSG00000138448",0.685915930392954
"ENSG00000138459",0.787411641716433
"ENSG00000138463",0.0124674377584514
"ENSG00000138468",0.120371394616354
"ENSG00000138495",0.463320216507187
"ENSG00000138496",0.310972120120276
"ENSG00000138592",0.806322011012687
"ENSG00000138593",0.531633468521354
"ENSG00000138594",0.26656651532216
"ENSG00000138600",0.809643247039775
"ENSG00000138604",0.938218366918018
"ENSG00000138606",0.648140529066362
"ENSG00000138613",0.015423372689256
"ENSG00000138614",0.166673010208097
"ENSG00000138617",0.49966084481769
"ENSG00000138621",0.38398915664041
"ENSG00000138623",0.0431673321249183
"ENSG00000138629",0.115755368012584
"ENSG00000138639",0.775281052617317
"ENSG00000138640",0.873595469200214
"ENSG00000138641",0.523351347643173
"ENSG00000138642",0.790655770395826
"ENSG00000138646",0.883997862252951
"ENSG00000138658",0.387380325501987
"ENSG00000138660",0.24974126677269
"ENSG00000138663",0.544892344843777
"ENSG00000138668",0.432241449765275
"ENSG00000138670",0.00235063932442123
"ENSG00000138674",0.191189411019876
"ENSG00000138686",0.481138452973068
"ENSG00000138688",0.248199101719837
"ENSG00000138698",0.888129482852984
"ENSG00000138709",0.503709888771888
"ENSG00000138735",0.0832542921396014
"ENSG00000138744",0.0468058626575366
